wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q101693651,Zubairu Dada,Zubairu Dada,male,1952-03-28,11,https://www.osgf.gov.ng/ministries,2021-11-21,Q109661385,Minister of State Foreign Affairs,2019-01-01,Q101693651-9E36CA15-D2F9-4086-8434-C96A85D80B46
Q107453260,Clem Ikanade Agba,Clement Agba,male,1964-01-01,9,https://www.osgf.gov.ng/ministries,2021-08-10,Q108036022,Minister of Budget and National Planning,2019-01-01,Q107453260-B1D6C7FF-81AF-4D6B-B06F-E59A84B87821
Q108704107,Mohammed Maigari Dangyadi,Mohammed Maigari Dingyadi,male,1953-01-01,9,https://www.osgf.gov.ng/ministries,2021-11-21,Q109661675,Minister of Police Affairs,2019-08-21,Q108704107-AC25D2D5-19FC-44DD-9190-98CFFF4F2DC3
Q109252006,Muhammad Mahmood Abubakar,Muhammad Mahmood Abubakar,male,,,,,Q109661491,Minister of Agriculture and Rural Development,2021-09-01,Q109252006-3281F3A6-8E4D-4516-BA70-74594651349D
Q109252006,Muhammad Mahmood,Muhammad Mahmood Abubakar,male,,,https://www.osgf.gov.ng/ministries,2021-11-21,Q109661479,Minister of Environment,2019-08-21,Q109252006-D6F65446-F42D-4AAE-9D30-66ED4F2FC79C
Q109661629,Abubakar D. Aliyu,Abubakar D. Aliyu,male,,,,,Q108036501,Minister of Power,2021-09-01,Q109661629-728a6cf9-496b-1412-cb89-9fee53b4f246
Q13140763,Otunba Adeniyi Adebayo,Niyi Adebayo,male,1958-01-01,9,https://www.osgf.gov.ng/ministries,2021-11-21,Q109661459,"Minister of Industry, Trade and Investment",2019-08-21,Q13140763-2B609A8D-8E5C-45E0-9414-9005F2CAF873
Q13655513,Ogbonnaya Onu,Ogbonnaya Onu,male,1951-12-01,11,https://www.osgf.gov.ng/ministries,2021-08-10,Q108035729,Minister of Science and Technology,2019-06-14,Q13655513-FB4D5F51-1678-4BA8-98A5-A25D3597BF87
Q18355928,Uchechukwu Ogah,Uchechukwu Sampson Ogah,male,1969-12-22,11,https://www.osgf.gov.ng/ministries,2021-08-10,Q108037343,"Minister of State, Mines and Steel Development",2019-08-21,Q18355928-02793399-A192-4AE9-862E-D2771AF28D49
Q19561129,Lai Mohammed,Lai Mohammed,male,1951-12-06,11,https://www.osgf.gov.ng/ministries,2021-08-10,Q108037314,Minister of Information and Culture,2015-11-01,Q19561129-2BD8EE78-6F31-4DAC-8CE2-C5FCCB35361B
Q20195461,Sadiya Umar Faruk,Sadiya Umar Farouq,female,1974-11-05,11,https://www.osgf.gov.ng/ministries,2021-11-21,Q109661410,"Minister of Humanitarian Affairs, Disaster Management and Social Development",2019-08-21,Q20195461-6AB3F02E-C913-49A2-90B1-0CD86047CE25
Q21467394,Geoffrey Onyeama,Geoffrey Onyeama,male,1956-02-02,11,https://www.osgf.gov.ng/ministries,2021-08-10,Q3354633,Minister of Foreign Affairs,2015-01-01,Q21467394-136cc5e7-48bc-ce01-ef4b-55e8e52a93c4
Q23714146,Abubakar Malami,Abubakar Malami,male,1967-04-17,11,https://www.osgf.gov.ng/ministries,2021-08-10,Q108035665,Attorney General of the Federation (AGF),2015-11-11,Q23714146-D0F7271A-43E4-419B-82ED-843DF14B350A
Q23714146,Abubakar Malami,Abubakar Malami,male,1967-04-17,11,https://www.osgf.gov.ng/ministries,2021-08-10,Q108035668,Minister of Justice,2015-11-11,Q23714146-E4BEA3BD-FEE2-4310-B4A7-B50B35E52681
Q27830470,Pauline Tallen,Pauline Tallen,female,1959-01-08,11,https://www.osgf.gov.ng/ministries,2021-08-10,Q108037288,Minister of Women Affairs and Social Development,2019-01-01,Q27830470-50261562-53EE-4F67-B91F-044288E5F844
Q3510794,Chris Ngige,Chris Ngige,male,1952-08-08,11,https://www.osgf.gov.ng/ministries,2021-08-10,Q106406342,Minister of Labour and Employment,2015-11-11,Q3510794-DA311186-BAD9-458E-BDB5-EA795DC00065
Q3510803,George Akume,George Akume,male,1953-12-27,11,https://www.osgf.gov.ng/ministries,2021-11-21,Q109661921,Minister of Special Duties and Inter-Governmental Affairs,2019-07-23,Q3510803-3D8A0D35-5DB3-4D6F-8A67-8C24AB5106AD
Q361567,Muhammadu Buhari,Muhammadu Buhari,male,1942-12-17,11,,,Q500282,President of Nigeria,2015-05-29,Q361567-bb38d547-47f9-93d3-fd1a-a95ff28b1815
Q41559149,Adamu Adamu,Adamu Adamu,male,1956-05-25,11,https://www.osgf.gov.ng/ministries,2021-08-10,Q75153172,Minister of Education,2015-11-11,Q41559149-766A52B1-B859-47F0-B4F4-504D4CA015F0
Q42559242,Zainab Shamsuna Ahmed,Zainab Ahmed,female,1960-06-16,11,https://www.osgf.gov.ng/ministries,2021-08-10,Q5449550,"Minister of Finance, Budget and National Planning",2019-08-21,Q42559242-6D600134-13AE-481A-B2B2-5AAB617F7C3E
Q42916213,Ali Isa Pantami,Isa Ali Pantami,male,1972-10-20,11,https://www.osgf.gov.ng/ministries,2021-11-21,Q54601276,Minister of Communication and Digital Economy,2019-08-21,Q42916213-4CBAF8DA-26D0-445A-B6C3-12CF4DA97E8B
Q4866857,Bashir Salihi Magashi,Bashir Salihi Magashi,male,,,https://www.osgf.gov.ng/ministries,2021-08-10,Q5251230,Minister of Defence,2019-08-21,Q4866857-9552EDAD-93FC-4AD0-9BA2-304C6DEA5AFA
Q5576947,Godswill Akpabio,Godswill Akpabio,male,1962-12-19,11,https://www.osgf.gov.ng/ministries,2021-08-10,Q108037311,Minister of Niger Delta,2019-08-21,Q5576947-270A45BD-CF90-424D-A07D-6F2F2112C83A
Q59829052,Mohammed Musa Bello,Mohammed Musa Bello,male,1959-01-01,10,https://www.osgf.gov.ng/ministries,2021-08-10,Q59514359,Minister of Federal Capital Territory (FCT),2015-05-29,Q59829052-8AE8B3EE-5D26-47DA-A15B-BC787A99B9FC
Q62356,Babatunde Raji Fashola,Babatunde Fashola,male,1963-06-28,11,https://www.osgf.gov.ng/ministries,2021-08-10,Q108036024,Minister of Works and Housing,2015-11-11,Q62356-CB8AA16B-F3D3-4302-9F8D-5DB24D8986AB
Q62670421,Osagie Ehanire,Osagie Emmanuel Ehanire,male,1946-01-01,9,https://www.osgf.gov.ng/ministries,2021-08-10,Q75157896,Minister of Health,2019-08-01,Q62670421-498112ff-0a22-4f3a-9ddf-987d3642dbc3
Q65953957,Sunday Dare,Sunday Dare,male,1966-05-29,11,https://www.osgf.gov.ng/ministries,2021-08-10,Q108037328,Minister of Youth and Sports,2019-01-01,Q65953957-B25BFFCD-D761-4FF6-9B63-F46160AF6716
Q66309734,Sharon Ikeazor,Sharon Ikeazor,female,1961-01-01,9,https://www.osgf.gov.ng/ministries,2021-08-10,Q108037339,Minister of State Environment,2019-08-21,Q66309734-AA423AF4-0321-444E-BC1A-2249C482AB5D
Q66309786,Suleiman Adamu,Suleiman Adamu Kazaure,male,1963-04-19,11,https://www.osgf.gov.ng/ministries,2021-08-10,Q108037321,Minister of Water Resources,2015-11-01,Q66309786-447ABA62-5F0B-4795-9BA9-55EFA6C6EF69
Q7296120,Rauf Aregbesola,Rauf Aregbesola,male,1957-05-25,11,https://www.osgf.gov.ng/ministries,2021-08-10,Q108035710,Minister of Interior,2019-08-01,Q7296120-2D15FA22-202E-43AE-9155-F79D400D8213
Q7370548,Rotimi Amaechi,Rotimi Amaechi,male,1965-05-27,11,https://www.osgf.gov.ng/ministries,2021-08-10,Q108036175,Minister of Transportation,2019-08-21,Q7370548-2E1D4456-5242-47F0-87EB-CE5B482AC471
Q75184824,Olammilekan Adegbite,Olamilekan Adegbite,male,,,https://www.osgf.gov.ng/ministries,2021-08-10,Q108035716,Minister of Mines and Steel Development,2019-01-01,Q75184824-6C527CEF-52ED-4CBF-9874-7BAFAD1BFE29
Q7530281,Hadi Sirika,Sirika Hadi,male,1964-03-02,11,https://www.osgf.gov.ng/ministries,2021-08-10,Q108037332,Minister of Aviation,2019-08-22,Q7530281-A938E366-27D1-4AD3-A467-0F5E682493C6
